text,intent,intent_label
i need an alarm set for 9 am and another for 11 am,83,alarm
please set up an alarm to go off tomorrow at daybreak,83,alarm
please set an alarm for 2 pm for me,83,alarm
i need an alarm set please,83,alarm
could you set one alarm for 8am saturday and one for 9am sunday,83,alarm
can you tell me about my credit rating,69,credit_score
will you tell me my credit score,69,credit_score
how do i find out what my credit score is,69,credit_score
tell me my credit score,69,credit_score
please look up my credit score,69,credit_score
give me my credit score,69,credit_score
where can i see my credit score,69,credit_score
are you able to lookup my credit rating,69,credit_score
can you help me find my credit score,69,credit_score
show me my credit score please,69,credit_score
would you tell me my credit score,69,credit_score
i wish to know my credit rating,69,credit_score
where can i check my credit rating,69,credit_score
tell me the steps to getting my credit score,69,credit_score
please notify me of my credit rating,69,credit_score
tell me my credit rating,69,credit_score
is my credit score high,69,credit_score
please tell me my credit rating,69,credit_score
i'd like to know what my credit rating is,69,credit_score
i need my credit score,69,credit_score
let me know what my credit score is,69,credit_score
inform me of my current credit rating,69,credit_score
where can i check my credit score,69,credit_score
what's my credit score,69,credit_score
can i see my credit score,69,credit_score
i'd like the number for my credit score,69,credit_score
i would like to look up my credit score please,69,credit_score
i want my credit score,69,credit_score
how do i locate my credit score,69,credit_score
how do i find my credit score,69,credit_score
can you figure out how to find my credit score,69,credit_score
websites that share credit ratings,69,credit_score
tell me my credit score please,69,credit_score
get my credit score,69,credit_score
can you tell me my credit score,69,credit_score
let me know my credit score,69,credit_score
lets look up my credit score,69,credit_score
find my credit score for me,69,credit_score
tell me my current credit rating,69,credit_score
help me locate my credit score,69,credit_score
clue me in on my credit score,69,credit_score
say my credit score,69,credit_score
what is my fica score,69,credit_score
where is my credit score located,69,credit_score
find my credit score and tell it to me,69,credit_score
what's my credit rating,69,credit_score
what kind of credit score do i have,69,credit_score
how do i see my credit score,69,credit_score
how is my credit score rated,69,credit_score
provide me with my credit score,69,credit_score
nice to speak with you,114,goodbye
ai goodbye,114,goodbye
i had fun speaking with you,114,goodbye
peace,114,goodbye
"later, thanks for chatting",114,goodbye
it was good chatting,114,goodbye
"it was great to see you again, see ya later!",114,goodbye
talk later,114,goodbye
see you around,114,goodbye
i have to go ai goodbye,114,goodbye
bye now,114,goodbye
i’ll be leaving now,114,goodbye
i have to go but it was nice talking again!,114,goodbye
"i had a pleasure talking to you, see you later",114,goodbye
it was great chatting with you,114,goodbye
it was pleasant having a conversation with you,114,goodbye
nice to see you,114,goodbye
have a good one,114,goodbye
"syonara, ai device!",114,goodbye
i must say goodbye,114,goodbye
glad we got to talk,114,goodbye
adios,114,goodbye
it was cool talking with you,114,goodbye
"see you later, alligator",114,goodbye
it was good to talk to you today,114,goodbye
"goodbye, helpful ai device!",114,goodbye
tootles,114,goodbye
cya later,114,goodbye
it was nice chatting with you,114,goodbye
ill see you around,114,goodbye
see you in a while,114,goodbye
bye!,114,goodbye
"thanks for chatting, later",114,goodbye
bye for now,114,goodbye
i'm glad i got to talk to you,114,goodbye
i have to say goodbye,114,goodbye
"nice talking again, bye",114,goodbye
i'm out of here,114,goodbye
it was enjoyable to chat with you,114,goodbye
see you again soon,114,goodbye
later gator!,114,goodbye
adios!,114,goodbye
good night,114,goodbye
it was nice to catch up with you,114,goodbye
take it easy!,114,goodbye
see ya,114,goodbye
"that's all, bye",114,goodbye
farewell!,114,goodbye
catch you around,114,goodbye
this was a great conversation,114,goodbye
what is the current est time,4,time
what's the time in tokyo,4,time
what time is it now pacific time,4,time
"in the central timezone, what time is it",4,time
what is the time right now in the peruvian time zone,4,time
what is the exact time right now in the hawaii time zone,4,time
what's the time in anchorage timezone,4,time
what is the time now,4,time
time in tokyo,4,time
"what time is it in houston, tx",4,time
what time is it in london,4,time
"what is the time, please",4,time
would you mind telling me the time,4,time
"in the mst time zone, what time is it right now",4,time
can you tell me the time,4,time
what time is it exactly in the new zealand time zone,4,time
what hour and minute is it,4,time
what's the current time in greenwhich,4,time
what time is it in the eastern standard timezone,4,time
please tell me the time,4,time
please let me know what time it is,4,time
what is the time in atlantic timezone,4,time
the current time,4,time
what is the time right now,4,time
look up the time in california,4,time
would you tell me the current time in the eastern timezone,4,time
what is the exact time,4,time
tell me what time it is in the central timezone,4,time
what is the current time in new york,4,time
have you the time,4,time
what time do you have on your watch,4,time
